Business Name,Rating,Address,Phone,Website,Maps URL,Scraped At
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:19:48
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:19:52
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:19:56
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:00
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:04
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:09
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:13
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:17
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:21
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:25
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:30
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:34
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:38
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:42
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:46
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:51
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:55
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:20:59
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:21:03
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:21:07
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:21:12
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:21:16
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:21:20
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@52.500978,8.8166148,7z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:21:24
